Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,5,unknown,unknown,"228|104|53|65|3|7|0|255|167|64|0|32|102|186|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"228|104|53|65|3|8|0|240|29|64|0|192|74|186|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"228|104|53|65|3|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"228|104|53|65|3|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"228|104|53|65|3|11|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,4,event,timestamp,"1094019360",s,auto_activity_detect_start_timestamp,"1094018280",s,data16,"3",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"3",,,,,
Definition,5,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094019360",s,stress_level_value,"86",,unknown,"-81",,unknown,"40",,unknown,"1",,,,,,,,,,,
Definition,6,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019360",,respiration_rate,"13.32",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"26912",s,heart_rate,"94",bpm,,,,,,,,,,,,,,,,,,,
Definition,0,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094019420",s,stress_level_value,"-2",,unknown,"102",,unknown,"40",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019420",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"26972",s,heart_rate,"83",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094019480",s,stress_level_value,"-2",,unknown,"102",,unknown,"40",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019480",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27032",s,heart_rate,"98",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094019540",s,stress_level_value,"90",,unknown,"-86",,unknown,"40",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019540",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27092",s,heart_rate,"99",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1094019600",s,auto_activity_detect_start_timestamp,"1094018460",s,data16,"4",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"4",,,,,
Definition,1,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1094019540",s,current_activity_type_intensity,"200",,activity_type,"8",,intensity,"6.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094019600",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019600",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27152",s,heart_rate,"92",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"8|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"16|106|53|65|2|2|80|161|172|139|139|59|2|3|1|2|3|114|121|129|129|134|1|5|121",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1094019660",s,auto_activity_detect_start_timestamp,"1094018700",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1094019660",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019660",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27212",s,heart_rate,"89",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"100|104|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1094019720",s,auto_activity_detect_start_timestamp,"1094018760",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1094019720",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019720",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27272",s,heart_rate,"98",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1094019780",s,auto_activity_detect_start_timestamp,"1094018820",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,5,stress_level,stress_level_time,"1094019780",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019780",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27332",s,heart_rate,"101",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"196|106|53|65|2|2|5|229|234|138|138|59|0|0|0|1|4|139|139|139|138|138|1|15|151",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"196|106|53|65|2|2|80|234|234|139|139|59|0|0|0|0|0|138|138|139|139|139|1|0|147",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1094019840",s,auto_activity_detect_start_timestamp,"1094018880",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"1",,,,,
Definition,3,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,3,monitoring,steps,"446",cycles,active_time,"1392.0",s,active_calories,"59",kcal,timestamp_16,"27332",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,5,stress_level,stress_level_time,"1094019840",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019840",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27392",s,heart_rate,"95",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"0|107|53|65|2|2|5|247|250|139|139|59|0|0|1|1|1|139|138|138|138|138|1|7|131",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,steps,"33",cycles,active_time,"60.0",s,active_calories,"1",kcal,timestamp_16,"27392",s,current_activity_type_intensity,"193",,activity_type,"1",,intensity,"6.0",,,,,
Data,5,stress_level,stress_level_time,"1094019900",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094019900",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27452",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"60|107|53|65|2|2|32|21|23|137|129|56|0|0|0|0|2|129|129|129|130|130|1|19|63",,,,,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"99|107|53|65|2|2|34|49|51|129|121|56|0|0|0|0|2|121|121|121|121|121|1|26|62",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"114|107|53|65|2|2|2|51|51|121|121|56|0|0|0|0|0|121|122|122|122|122|1|2|24",,,,,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,descent,1,,unknown,1,,timestamp_16,1,,,,,,,,,,,,,,,,,
Data,4,monitoring,descent,"5.015",m,unknown,"7483",,timestamp_16,"27491",s,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27512",s,heart_rate,"103",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"16|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,steps,"519",cycles,active_time,"1485.0",s,active_calories,"64",kcal,timestamp_16,"27512",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,5,stress_level,stress_level_time,"1094020020",s,stress_level_value,"-2",,unknown,"102",,unknown,"39",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094020020",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27572",s,heart_rate,"97",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094020080",s,stress_level_value,"-2",,unknown,"102",,unknown,"38",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094020080",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27632",s,heart_rate,"95",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1094020080",s,current_activity_type_intensity,"168",,activity_type,"8",,intensity,"5.0",,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094020140",s,stress_level_value,"-2",,unknown,"102",,unknown,"38",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094020140",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27692",s,heart_rate,"100",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"46|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094020200",s,stress_level_value,"-2",,unknown,"102",,unknown,"38",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094020200",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27752",s,heart_rate,"96",bpm,,,,,,,,,,,,,,,,,,,
Data,3,monitoring,steps,"589",cycles,active_time,"1556.0",s,active_calories,"68",kcal,timestamp_16,"27752",s,current_activity_type_intensity,"38",,activity_type,"6",,intensity,"1.0",,,,,
Data,0,unknown,unknown,"98|140|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094020260",s,stress_level_value,"-2",,unknown,"102",,unknown,"38",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094020260",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"27812",s,heart_rate,"93",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"8|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,1,monitoring,timestamp,"1094020260",s,current_activity_type_intensity,"200",,activity_type,"8",,intensity,"6.0",,,,,,,,,,,,,,
Definition,5,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,5,ohr_settings,timestamp,"1094020260",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,6,monitoring,timestamp,"1094020260",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"60.0",s,active_calories,"5",kcal,duration_min,"511",min,activity_type,"0",,,,,
Data,6,monitoring,timestamp,"1094020260",s,distance,"518.97",m,steps,"589",cycles,active_time,"1556.0",s,active_calories,"68",kcal,duration_min,"511",min,activity_type,"6",,,,,
Data,6,monitoring,timestamp,"1094020260",s,distance,"43.61",m,steps,"33",cycles,active_time,"60.0",s,active_calories,"1",kcal,duration_min,"511",min,activity_type,"1",,,,,
Definition,7,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1094020260",s,unknown,"5249",,unknown,"7483",,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"1094020260",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,1,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,1,monitoring_hr_data,timestamp,"1094020260",s,resting_heart_rate,"55",bpm,current_day_resting_heart_rate,"58",bpm,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"217|108|53|65|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,2,unknown,unknown,"217|108|53|65|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
