Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,unknown,1,,type,1,,
Data,0,file_id,serial_number,"3478404119",,time_created,"1094027760",,manufacturer,"1",,garmin_product,"4394",,number,"164",,type,"32",,,,,
Definition,1,device_info,timestamp,1,,serial_number,1,,manufacturer,1,,product,1,,software_version,1,,,,,,,,
Data,1,device_info,timestamp,"1094027760",s,serial_number,"3478404119",,manufacturer,"1",,garmin_product,"4394",,software_version,"16.11",,,,,,,,
Definition,2,software,version,1,,,,,,,,,,,,,,,,,,,,
Data,2,software,version,"6.0",,,,,,,,,,,,,,,,,,,,
Definition,3,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,
Data,3,unknown,unknown,"0",,unknown,"0",,unknown,"200",,,,,,,,,,,,,,
Definition,4,monitoring_info,timestamp,1,,local_timestamp,1,,cycles_to_distance,2,,cycles_to_calories,2,,unknown,2,,resting_metabolic_rate,1,,activity_type,2,,unknown,1,,
Data,4,monitoring_info,timestamp,"1094027760",s,local_timestamp,"1094034960",s,cycles_to_distance,"1.7622|2.6432",m/cycle,cycles_to_calories,"0.0982|0.3092",kcal/cycle,unknown,"9640|9640",,resting_metabolic_rate,"2837",kcal / day,activity_type,"6|1",,,,,
Definition,5,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"5|138|53|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"5|138|53|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,6,monitoring,timestamp,"1094027760",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"3902.0",s,active_calories,"225",kcal,duration_min,"636",min,activity_type,"0",,,,,
Data,6,monitoring,timestamp,"1094027760",s,distance,"1560.46",m,steps,"1771",cycles,active_time,"2900.0",s,active_calories,"202",kcal,duration_min,"636",min,activity_type,"6",,,,,
Data,6,monitoring,timestamp,"1094027760",s,distance,"43.61",m,steps,"33",cycles,active_time,"60.0",s,active_calories,"1",kcal,duration_min,"636",min,activity_type,"1",,,,,
Definition,7,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1094027760",s,unknown,"13281",,unknown,"12260",,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"1094027760",s,unknown,"18",,unknown,"4",,,,,,,,,,,,,,,,,
Definition,1,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,1,monitoring_hr_data,timestamp,"1094027760",s,resting_heart_rate,"55",bpm,current_day_resting_heart_rate,"58",bpm,,,,,,,,,,,,,,,,
Definition,2,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,2,ohr_settings,timestamp,"1094027760",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,data16,1,,event,1,,event_type,1,,,,,,,,,,,,,,
Data,3,event,timestamp,"1094027781",s,data16,"200",,event,"78",,event_type,"3",,data,"200",,,,,,,,,,,
Definition,4,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"8|0|0|200",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"30|138|53|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,5,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094027820",s,stress_level_value,"81",,unknown,"-75",,unknown,"30",,unknown,"1",,,,,,,,,,,
Definition,6,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094027820",,respiration_rate,"15.71",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35372",s,heart_rate,"87",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"10|80|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094027880",s,stress_level_value,"71",,unknown,"-61",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094027880",,respiration_rate,"14.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35432",s,heart_rate,"84",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"40|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094027940",s,stress_level_value,"60",,unknown,"-46",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094027940",,respiration_rate,"14.83",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35492",s,heart_rate,"83",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Definition,0,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,0,event,timestamp,"1094028000",s,auto_activity_detect_start_timestamp,"1094024760",s,data16,"39",,event,"54",,event_type,"3",,activity_type,"2",,auto_activity_detect_duration,"39",,,,,
Data,5,stress_level,stress_level_time,"1094028000",s,stress_level_value,"73",,unknown,"-64",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094028000",,respiration_rate,"14.81",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35552",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Definition,1,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|0|12|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|3|151|114|2|0|249|255|255|255|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|4|147|6|0|0|254|255|255|255|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|5|174|1|0|0|254|255|255|255|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|6|229|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|7|128|130|84|65|0|128|97|186|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|8|96|41|68|65|0|0|212|184|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|9|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|10|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"224|138|53|65|3|11|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"12|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094028060",s,stress_level_value,"58",,unknown,"-44",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094028060",,respiration_rate,"14.92",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35612",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1094028120",s,stress_level_value,"66",,unknown,"-54",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094028120",,respiration_rate,"14.65",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"35672",s,heart_rate,"77",bpm,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,0,event,timestamp,"1094028180",s,auto_activity_detect_start_timestamp,"1094027100",s,data16,"3",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"3",,,,,
Data,5,stress_level,stress_level_time,"1094028180",s,stress_level_value,"57",,unknown,"-42",,unknown,"30",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1094028180",,respiration_rate,"14.08",breaths/min,,,,,,,,,,,,,,,,,,,
