Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Definition,0,file_id,serial_number,1,,time_created,1,,manufacturer,1,,product,1,,number,1,,unknown,1,,type,1,,
Data,0,file_id,serial_number,"3478404119",,time_created,"1092641760",,manufacturer,"1",,garmin_product,"4394",,number,"73",,type,"32",,,,,
Definition,1,device_info,timestamp,1,,serial_number,1,,manufacturer,1,,product,1,,software_version,1,,,,,,,,
Data,1,device_info,timestamp,"1092641760",s,serial_number,"3478404119",,manufacturer,"1",,garmin_product,"4394",,software_version,"16.11",,,,,,,,
Definition,2,software,version,1,,,,,,,,,,,,,,,,,,,,
Data,2,software,version,"6.0",,,,,,,,,,,,,,,,,,,,
Definition,3,unknown,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,
Data,3,unknown,unknown,"0",,unknown,"0",,unknown,"200",,,,,,,,,,,,,,
Definition,4,monitoring_info,timestamp,1,,local_timestamp,1,,cycles_to_distance,2,,cycles_to_calories,2,,unknown,2,,resting_metabolic_rate,1,,activity_type,2,,unknown,1,,
Data,4,monitoring_info,timestamp,"1092641760",s,local_timestamp,"1092648960",s,cycles_to_distance,"1.7622|2.6432",m/cycle,cycles_to_calories,"0.0982|0.3092",kcal/cycle,unknown,"10430|10430",,resting_metabolic_rate,"2837",kcal / day,activity_type,"6|1",,,,,
Definition,5,unknown,unknown,25,,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"239|99|32|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,unknown,unknown,"239|99|32|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,6,monitoring,timestamp,"1092641760",s,distance,"0.0",m,cycles,"0.0",cycles,active_time,"1599.0",s,active_calories,"91",kcal,duration_min,"576",min,activity_type,"0",,,,,
Data,6,monitoring,timestamp,"1092641760",s,distance,"1619.48",m,steps,"1838",cycles,active_time,"2593.0",s,active_calories,"198",kcal,duration_min,"576",min,activity_type,"6",,,,,
Data,6,monitoring,timestamp,"1092641760",s,distance,"33.04",m,steps,"25",cycles,active_time,"25.0",s,active_calories,"1",kcal,duration_min,"576",min,activity_type,"1",,,,,
Definition,7,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092641760",s,unknown,"10731",,unknown,"14840",,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp,"1092641760",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,1,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,1,monitoring_hr_data,timestamp,"1092641760",s,resting_heart_rate,"55",bpm,current_day_resting_heart_rate,"57",bpm,,,,,,,,,,,,,,,,
Definition,2,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,2,ohr_settings,timestamp,"1092641760",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,data16,1,,event,1,,event_type,1,,,,,,,,,,,,,,
Data,3,event,timestamp,"1092641775",s,data16,"200",,event,"78",,event_type,"3",,data,"200",,,,,,,,,,,
Definition,4,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"152|255|56|224",,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"128|32|5|208",,,,,,,,,,,,,,,,,,,,,,,
Data,4,unknown,unknown,"202|10|0|208",,,,,,,,,,,,,,,,,,,,,,,
Definition,5,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,5,event,timestamp,"1092641820",s,auto_activity_detect_start_timestamp,"1092640860",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Definition,6,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,6,stress_level,stress_level_time,"1092641820",s,stress_level_value,"-1",,unknown,"101",,unknown,"34",,unknown,"1",,,,,,,,,,,
Definition,7,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,7,respiration_rate,timestamp,"1092641820",,respiration_rate,"-2.0",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
