Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,1,monitoring_hr_data,timestamp,"1092550560",s,resting_heart_rate,"55",bpm,current_day_resting_heart_rate,"52",bpm,,,,,,,,,,,,,,,,
Definition,2,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,2,ohr_settings,timestamp,"1092550560",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,3,event,timestamp,1,,data16,1,,event,1,,event_type,1,,,,,,,,,,,,,,
Data,3,event,timestamp,"1092550560",s,data16,"200",,event,"78",,event_type,"3",,data,"200",,,,,,,,,,,
Definition,4,stress_level,stress_level_time,1,,stress_level_value,1,,unknown,1,,unknown,1,,unknown,1,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550620",s,stress_level_value,"19",,unknown,"24",,unknown,"74",,unknown,"1",,,,,,,,,,,
Definition,5,respiration_rate,timestamp,1,,respiration_rate,1,,,,,,,,,,,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550620",,respiration_rate,"13.83",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,6,unknown,unknown,4,,,,,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Definition,7,monitoring,timestamp,1,,current_activity_type_intensity,1,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092550620",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550680",s,stress_level_value,"9",,unknown,"64",,unknown,"74",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550680",,respiration_rate,"13.13",breaths/min,,,,,,,,,,,,,,,,,,,
Definition,0,monitoring,timestamp_16,1,,heart_rate,1,,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"24",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"6|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550740",s,stress_level_value,"5",,unknown,"81",,unknown,"74",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550740",,respiration_rate,"12.75",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"84",s,heart_rate,"61",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092550740",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550800",s,stress_level_value,"4",,unknown,"83",,unknown,"74",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550800",,respiration_rate,"14.21",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"144",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092550800",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550860",s,stress_level_value,"1",,unknown,"95",,unknown,"74",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550860",,respiration_rate,"14.27",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"88|64|0|16",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092550920",s,stress_level_value,"2",,unknown,"92",,unknown,"75",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550920",,respiration_rate,"14.74",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"264",s,heart_rate,"49",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Definition,1,event,timestamp,1,,start_timestamp,1,,data16,1,,event,1,,event_type,1,,activity_type,1,,unknown,1,,,,,
Data,1,event,timestamp,"1092550980",s,auto_activity_detect_start_timestamp,"1092548940",s,data16,"19",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"19",,,,,
Data,4,stress_level,stress_level_time,"1092550980",s,stress_level_value,"1",,unknown,"95",,unknown,"75",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092550980",,respiration_rate,"14.05",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"324",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|64|23|32",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092551040",s,auto_activity_detect_start_timestamp,"1092550080",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,4,stress_level,stress_level_time,"1092551040",s,stress_level_value,"6",,unknown,"75",,unknown,"75",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551040",,respiration_rate,"13.58",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"384",s,heart_rate,"52",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"18|236|0|176",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551040",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551100",s,stress_level_value,"10",,unknown,"61",,unknown,"75",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551100",,respiration_rate,"14.09",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"444",s,heart_rate,"57",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Definition,2,monitoring,cycles,1,,active_time,1,,active_calories,1,,timestamp_16,1,,current_activity_type_intensity,1,,,,,,,,,,,
Data,2,monitoring,steps,"215",cycles,active_time,"467.0",s,active_calories,"13",kcal,timestamp_16,"444",s,current_activity_type_intensity,"70",,activity_type,"6",,intensity,"2.0",,,,,
Data,4,stress_level,stress_level_time,"1092551160",s,stress_level_value,"1",,unknown,"96",,unknown,"75",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551160",,respiration_rate,"13.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"504",s,heart_rate,"58",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551220",s,stress_level_value,"6",,unknown,"76",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551220",,respiration_rate,"12.97",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"564",s,heart_rate,"51",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551220",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551280",s,stress_level_value,"8",,unknown,"68",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551280",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"624",s,heart_rate,"54",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551280",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551340",s,stress_level_value,"3",,unknown,"89",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551340",,respiration_rate,"13.05",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"684",s,heart_rate,"55",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551400",s,stress_level_value,"1",,unknown,"94",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551400",,respiration_rate,"13.63",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"744",s,heart_rate,"47",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"12|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551460",s,stress_level_value,"5",,unknown,"80",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551460",,respiration_rate,"13.9",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"804",s,heart_rate,"50",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551460",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551520",s,stress_level_value,"10",,unknown,"61",,unknown,"76",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551520",,respiration_rate,"14.45",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"864",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551580",s,stress_level_value,"4",,unknown,"82",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551580",,respiration_rate,"13.62",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"924",s,heart_rate,"59",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551640",s,stress_level_value,"5",,unknown,"78",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551640",,respiration_rate,"13.81",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"984",s,heart_rate,"57",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"12|208|0|176",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551640",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551700",s,stress_level_value,"2",,unknown,"91",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551700",,respiration_rate,"13.28",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1044",s,heart_rate,"52",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551760",s,stress_level_value,"6",,unknown,"76",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551760",,respiration_rate,"13.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1104",s,heart_rate,"50",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551820",s,stress_level_value,"2",,unknown,"92",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551820",,respiration_rate,"13.07",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1164",s,heart_rate,"56",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551820",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551880",s,stress_level_value,"6",,unknown,"74",,unknown,"77",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551880",,respiration_rate,"12.32",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1224",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"12|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092551880",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092551940",s,stress_level_value,"7",,unknown,"72",,unknown,"78",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092551940",,respiration_rate,"12.37",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1284",s,heart_rate,"57",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1344",s,heart_rate,"54",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"88|64|0|16",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092552060",s,auto_activity_detect_start_timestamp,"1092550140",s,data16,"17",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"17",,,,,
Data,4,stress_level,stress_level_time,"1092552060",s,stress_level_value,"9",,unknown,"65",,unknown,"78",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552060",,respiration_rate,"13.94",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1404",s,heart_rate,"56",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"18|236|0|176",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092552120",s,auto_activity_detect_start_timestamp,"1092551160",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,7,monitoring,timestamp,"1092552060",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552120",s,stress_level_value,"11",,unknown,"57",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552120",,respiration_rate,"15.83",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1464",s,heart_rate,"57",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552180",s,stress_level_value,"25",,unknown,"0",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552180",,respiration_rate,"16.37",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1524",s,heart_rate,"66",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|64|23|32",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552180",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552240",s,stress_level_value,"6",,unknown,"77",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552240",,respiration_rate,"14.92",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1584",s,heart_rate,"62",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552240",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552300",s,stress_level_value,"4",,unknown,"84",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552300",,respiration_rate,"13.51",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1644",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|48",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552300",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552360",s,stress_level_value,"3",,unknown,"87",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552360",,respiration_rate,"13.64",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|56",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552360",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552420",s,stress_level_value,"2",,unknown,"92",,unknown,"79",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552420",,respiration_rate,"13.99",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1764",s,heart_rate,"51",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|64",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552480",s,stress_level_value,"17",,unknown,"33",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552480",,respiration_rate,"12.52",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1824",s,heart_rate,"55",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552480",s,current_activity_type_intensity,"72",,activity_type,"8",,intensity,"2.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552540",s,stress_level_value,"2",,unknown,"91",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552540",,respiration_rate,"11.61",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1884",s,heart_rate,"65",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"6|224|0|176",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552540",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552600",s,stress_level_value,"5",,unknown,"80",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552600",,respiration_rate,"11.53",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"1944",s,heart_rate,"52",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|72",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552660",s,stress_level_value,"5",,unknown,"81",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552660",,respiration_rate,"11.61",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2004",s,heart_rate,"54",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"0|0|0|80",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552720",s,stress_level_value,"9",,unknown,"65",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552720",,respiration_rate,"12.3",breaths/min,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"29|14|1|0",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092552720",s,current_activity_type_intensity,"104",,activity_type,"8",,intensity,"3.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552780",s,stress_level_value,"25",,unknown,"0",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552780",,respiration_rate,"-1.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2124",s,heart_rate,"59",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,steps,"224",cycles,active_time,"527.0",s,active_calories,"13",kcal,timestamp_16,"2124",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,4,stress_level,stress_level_time,"1092552840",s,stress_level_value,"3",,unknown,"88",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552840",,respiration_rate,"12.17",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2184",s,heart_rate,"61",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"88|64|0|16",,,,,,,,,,,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552900",s,stress_level_value,"2",,unknown,"90",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552900",,respiration_rate,"13.26",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2244",s,heart_rate,"48",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092552960",s,auto_activity_detect_start_timestamp,"1092551220",s,data16,"14",,event,"54",,event_type,"3",,activity_type,"8",,auto_activity_detect_duration,"14",,,,,
Data,7,monitoring,timestamp,"1092552900",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092552960",s,stress_level_value,"9",,unknown,"64",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092552960",,respiration_rate,"14.0",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2304",s,heart_rate,"53",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"10|64|23|32",,,,,,,,,,,,,,,,,,,,,,,
Data,1,event,timestamp,"1092553020",s,auto_activity_detect_start_timestamp,"1092552060",s,data16,"1",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"1",,,,,
Data,7,monitoring,timestamp,"1092552960",s,current_activity_type_intensity,"72",,activity_type,"8",,intensity,"2.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092553020",s,stress_level_value,"1",,unknown,"94",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092553020",,respiration_rate,"13.33",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2364",s,heart_rate,"58",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"4|2|0|40",,,,,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp,"1092553020",s,current_activity_type_intensity,"8",,activity_type,"8",,intensity,"0.0",,,,,,,,,,,,,,
Data,4,stress_level,stress_level_time,"1092553080",s,stress_level_value,"3",,unknown,"87",,unknown,"80",,unknown,"1",,,,,,,,,,,
Data,5,respiration_rate,timestamp,"1092553080",,respiration_rate,"13.82",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,monitoring,timestamp_16,"2424",s,heart_rate,"51",bpm,,,,,,,,,,,,,,,,,,,
Data,6,unknown,unknown,"18|208|0|176",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,steps,"239",cycles,active_time,"587.0",s,active_calories,"13",kcal,timestamp_16,"2424",s,current_activity_type_intensity,"102",,activity_type,"6",,intensity,"3.0",,,,,
Data,4,stress_level,stress_level_time,"1092553140",s,stress_level_value,"2",,unknown,"91",,unknown,"80",,unknown,"1",,,,,,,,,,,
