file_id.serial_number,file_id.time_created,file_id.manufacturer,file_id.garmin_product,file_id.number,file_id.type,device_info.timestamp[s],device_info.serial_number,device_info.manufacturer,device_info.garmin_product,device_info.software_version,software.version,unknown.unknown,monitoring_info.timestamp[s],monitoring_info.local_timestamp[s],monitoring_info.cycles_to_distance[m/cycle],monitoring_info.cycles_to_calories[kcal/cycle],monitoring_info.unknown,monitoring_info.resting_metabolic_rate[kcal / day],monitoring_info.activity_type,monitoring.timestamp[s],monitoring.unknown,ohr_settings.timestamp[s],ohr_settings.enabled,event.timestamp[s],event.data16,event.event,event.event_type,event.data,stress_level.stress_level_time[s],stress_level.stress_level_value,stress_level.unknown,respiration_rate.timestamp,respiration_rate.respiration_rate[breaths/min],monitoring.timestamp_16[s],monitoring.heart_rate[bpm],monitoring.current_activity_type_intensity,monitoring.activity_type,monitoring.intensity,monitoring_hr_data.timestamp[s],monitoring_hr_data.resting_heart_rate[bpm],monitoring_hr_data.current_day_resting_heart_rate[bpm],
"3478404119","1095890400","1","4394","43","32",,
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","200",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","200","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|2|0|224|230|0|0|192|205|1|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","224|245|81|65|0|3|0|255|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|1|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|1|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|1|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1","1095890460","16.74",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","28|246|81|65|1|0|64|67|54|1|0|93|4|60|18|82|65|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1","1095890460","16.74",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","28|246|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1","1095890460","16.74",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","28|246|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1","1095890460","16.74","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|72","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890460","12","1","1095890460","16.74","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|72","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890520","12","1","1095890460","16.74","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|72","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890520","12","1","1095890520","16.38","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|80","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890520","12","1","1095890520","16.38","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|80","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890580","12","1","1095890520","16.38","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","0|0|0|80","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890580","12","1","1095890580","15.56","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","148|246|81|65|1|0|64|66|54|3|0|83|4|180|18|82|65|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890580","12","1","1095890580","15.56","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","148|246|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890580","12","1","1095890580","15.56","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","29|2|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890580","12","1","1095890580","15.56","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","29|2|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890640","12","1","1095890580","15.56","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","29|2|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890640","12","1","1095890640","15.88","63004","64",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","29|2|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890640","12","1","1095890640","15.88","63184","63",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","2|64|38|8","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890400","0","1095890400","1","1095890400","200","78","3","200","1095890640","12","1","1095890640","15.88","63184","63",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","2|64|38|8","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890640","0","1095890400","1","1095890400","200","78","3","200","1095890640","12","1","1095890640","15.88","63184","63","8","8","0.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","2|64|38|8","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890640","0","1095890400","1","1095890400","200","78","3","200","1095890700","17","1","1095890640","15.88","63184","63","8","8","0.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","2|64|38|8","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890640","0","1095890400","1","1095890400","200","78","3","200","1095890700","17","1","1095890700","15.52","63184","63","8","8","0.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","2|64|38|8","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890640","0","1095890400","1","1095890400","200","78","3","200","1095890700","17","1","1095890700","15.52","63244","64","8","8","0.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|4|240","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890640","0","1095890400","1","1095890400","200","78","3","200","1095890700","17","1","1095890700","15.52","63244","64","8","8","0.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|4|240","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890700","17","1","1095890700","15.52","63244","64","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|4|240","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890760","16","1","1095890700","15.52","63244","64","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|4|240","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890760","16","1","1095890760","14.51","63244","64","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","8|0|4|240","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890760","16","1","1095890760","14.51","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","216|9|7|16","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890760","16","1","1095890760","14.51","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","216|9|7|16","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890760","14.51","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","216|9|7|16","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890820","13.13","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","132|247|81|65|1|0|62|65|54|7|0|83|4|164|19|82|65|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890820","13.13","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","132|247|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890820","13.13","63304","72","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","132|247|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890820","13.13","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|0|0|24","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890820","11","1","1095890820","13.13","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|0|0|24","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890880","11","1","1095890820","13.13","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|0|0|24","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890880","11","1","1095890880","12.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|64|8|32","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890880","11","1","1095890880","12.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|64|8|32","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890940","12","1","1095890880","12.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","10|64|8|32","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890940","12","1","1095890940","13.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","6|248|0|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095890940","12","1","1095890940","13.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","6|248|0|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891000","12","1","1095890940","13.34","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","6|248|0|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891000","12","1","1095891000","13.82","63364","62","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","6|248|0|176","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891000","12","1","1095891000","13.82","63544","63","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","4|2|0|40","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891000","12","1","1095891000","13.82","63544","63","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","4|2|0|40","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891060","12","1","1095891000","13.82","63544","63","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","4|2|0|40","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891060","12","1","1095891060","13.19","63544","63","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","116|248|81|65|1|0|62|64|54|11|0|83|4|148|20|82|65|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891060","12","1","1095891060","13.19","63544","63","104","8","3.0",
"3478404119","1095890400","1","4394","43","32","1095890400","3478404119","1","4394","16.11","6.0","116|248|81|65|1|1|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1095890400","1095897600","1.7622|2.6432","0.0982|0.3092","6800|6800","2837","6|1","1095890700","0","1095890400","1","1095890400","200","78","3","200","1095891060","12","1","1095891060","13.19","63544","63","104","8","3.0",
