Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,0,unknown,unknown,"29|2|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092813840",s,stress_level_value,"53",,unknown,"-37",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092813840",,respiration_rate,"16.03",breaths/min,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092813900",s,stress_level_value,"30",,unknown,"-7",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092813900",,respiration_rate,"16.25",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1100",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092813960",s,stress_level_value,"51",,unknown,"-35",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092813960",,respiration_rate,"15.3",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1160",s,heart_rate,"75",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"2|64|38|8",,,,,,,,,,,,,,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814020",,respiration_rate,"14.09",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1220",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"152|128|0|16",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092814080",s,stress_level_value,"60",,unknown,"-46",,unknown,"64",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814080",,respiration_rate,"13.55",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1280",s,heart_rate,"85",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|0|0|24",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092814140",s,stress_level_value,"57",,unknown,"-42",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814140",,respiration_rate,"13.01",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1340",s,heart_rate,"81",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"6|0|4|240",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092814200",s,stress_level_value,"63",,unknown,"-50",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814200",,respiration_rate,"12.72",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1400",s,heart_rate,"94",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"28|48|1|176",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092814260",s,stress_level_value,"45",,unknown,"-27",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814260",,respiration_rate,"13.92",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1460",s,heart_rate,"80",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"34|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,4,event,timestamp,"1092814320",s,auto_activity_detect_start_timestamp,"1092812760",s,data16,"11",,event,"54",,event_type,"3",,activity_type,"0",,auto_activity_detect_duration,"11",,,,,
Data,5,stress_level,stress_level_time,"1092814320",s,stress_level_value,"33",,unknown,"-10",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814320",,respiration_rate,"13.46",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1520",s,heart_rate,"71",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"20|0|0|248",,,,,,,,,,,,,,,,,,,,,,,
Data,5,stress_level,stress_level_time,"1092814380",s,stress_level_value,"40",,unknown,"-20",,unknown,"63",,unknown,"1",,,,,,,,,,,
Data,6,respiration_rate,timestamp,"1092814380",,respiration_rate,"12.67",breaths/min,,,,,,,,,,,,,,,,,,,
Data,7,monitoring,timestamp_16,"1580",s,heart_rate,"70",bpm,,,,,,,,,,,,,,,,,,,
Data,0,unknown,unknown,"10|64|15|32",,,,,,,,,,,,,,,,,,,,,,,
Data,2,monitoring,timestamp,"1092814380",s,current_activity_type_intensity,"136",,activity_type,"8",,intensity,"4.0",,,,,,,,,,,,,,
Definition,3,ohr_settings,timestamp,1,,enabled,1,,,,,,,,,,,,,,,,,,,,
Data,3,ohr_settings,timestamp,"1092814380",s,enabled,"1",,,,,,,,,,,,,,,,,,,,
Definition,4,monitoring,timestamp,1,,distance,1,,cycles,1,,active_time,1,,active_calories,1,,duration_min,1,,activity_type,1,,,,,
Data,4,monitoring,timestamp,"1092814380",s,distance,"82.82",m,steps,"94",cycles,active_time,"237.0",s,active_calories,"8",kcal,duration_min,"573",min,activity_type,"6",,,,,
Definition,5,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,5,monitoring,timestamp,"1092814380",s,unknown,"5092",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,6,monitoring,timestamp,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,
Data,6,monitoring,timestamp,"1092814380",s,unknown,"0",,unknown,"0",,,,,,,,,,,,,,,,,
Definition,7,monitoring_hr_data,timestamp,1,,resting_heart_rate,1,,current_day_resting_heart_rate,1,,,,,,,,,,,,,,,,,
Data,7,monitoring_hr_data,timestamp,"1092814380",s,resting_heart_rate,"56",bpm,current_day_resting_heart_rate,"53",bpm,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"44|6|35|65|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
Data,1,unknown,unknown,"44|6|35|65|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",,,,,,,,,,,,,,,,,,,,,,,
